LearningStandardId,Description,CourseTitle,Namespace,ContentStandard.Title,GradeLevel.CodeValue,GradeLevel.Namespace,AcademicSubject.CodeValue,AcademicSubject.Namespace
110.33.2,"Reading/Comprehension of Literary Text/Theme and Genre. Students analyze, make inferences and draw conclusions about theme and genre in different cultural, historical, and contemporary contexts and provide evidence from the text to support their unde","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.2.A,analyze the way in which the theme or meaning of a selection represents a view or comment on the human condition.,"English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.2.B,"relate the characters and text structures of mythic, traditional, and classical literature to 20th and 21st century American novels, plays, or films.","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.2.C,relate the main ideas found in a literary work to primary source documents from its historical and cultural setting.,"English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.3,"Reading/Comprehension of Literary Text/Poetry. Students understand, make inferences and draw conclusions about the structure and elements of poetry and provide evidence from text to support their understanding.","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.3.A,"analyze the effects of metrics, rhyme schemes (e.g., end, internal, slant, eye), and other conventions in American poetry.","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.4,"Reading/Comprehension of Literary Text/Drama. Students understand, make inferences and draw conclusions about the structure and elements of drama and provide evidence from text to support their understanding.","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.4.A,analyze the themes and characteristics in different periods of modern American drama.,"English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.5,"Reading/Comprehension of Literary Text/Fiction. Students understand, make inferences and draw conclusions about the structure and elements of fiction and provide evidence from text to support their understanding.","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.5.A,"evaluate how different literary elements (e.g., figurative language, point of view) shape the author's portrayal of the plot and setting in works of fiction.","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.5.B,analyze the internal and external development of characters through a range of literary devises.,"English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.5.C,analyze the impact of narration when the narrator's point of view shifts from one character to another.,"English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.5.D,demonstrate familiarity with works by authors in American fiction from each major literary period.,"English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.6,"Reading/Comprehension of Literary Text/Literary Nonfiction. Students understand, make inferences and draw conclusions about the varied structural patterns and features of literary nonfiction and provide evidence from text to support their understandi","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.6.A,"analyze how rhetorical techniques (e.g., repetition, parallel structure, understatement, overstatement) in literary essays, true life adventures, and historically important speeches influence the reader, evoke emotions, and create meaning.","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.7,"Reading/Comprehension of Literary Text/Sensory Language. Students understand, make inferences and draw conclusions about how an author's sensory language creates imagery in literary text and provide evidence from text to support their understanding.","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.7.A,"analyze the meaning of classical, mythological, and biblical allusions in words, phrases, passages, and literary works.","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.8,"Reading/Comprehension of Informational Text/Culture and History. Students analyze, make inferences and draw conclusions about the author's purpose in cultural, historical, and contemporary contexts and provide evidence from the text to support their","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.8.A,"analyze how the style, tone, and diction of a text advance the author's purpose and perspective or stance.","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.9,"Reading/Comprehension of Informational Text/Expository Text. Students analyze, make inferences and draw conclusions about expository text and provide evidence from text to support their understanding.","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.9.A,"summarize a text in a manner that captures the author's viewpoint, its main ideas, and its elements without taking a position or expressing an opinion.","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.9.B,distinguish between inductive and deductive reasoning and analyze the elements of deductively and inductively reasoned texts and the different ways conclusions are supported.,"English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.9.C,make and defend subtle inferences and complex conclusions about the ideas in text and their organizational patterns.,"English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.9.D,"synthesize ideas and make logical connections (e.g., thematic links, author analyses) between and among multiple texts representing similar or different genres and technical sources and support those findings with textual evidence.","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.10,"Reading/Comprehension of Informational Text/Persuasive Text. Students analyze, make inferences and draw conclusions about persuasive text and provide evidence from text to support their analysis.","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.10.A,evaluate how the author's purpose and stated or perceived audience affect the tone of persuasive texts.,"English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.10.B,"analyze historical and contemporary political debates for such logical fallacies as non-sequiturs, circular logic, and hasty generalizations.","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.11,Reading/Comprehension of Informational Text/Procedural Texts. Students understand how to glean and use information in procedural texts and documents.,"English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
110.33.11.A,"evaluate the logic of the sequence of information presented in text (e.g., product support material, contracts).","English Language Arts and Reading, English III, 2009-2010",uri://ed-fi.org/LearningStandard/LearningStandard.xml,State Standard,Eleventh grade,http://www.ed-fi.org/Descriptor/GradeLevelDescriptor.xml,English Language Arts,http://www.ed-fi.org/Descriptor/AcademicSubjectDescriptor.xml
