SectionIdentifier,SequenceOfCourse,EducationalEnvironment,InstructionLanguage,AvailableCredits.CreditConversion,AvailableCredits.CreditType,AvailableCredits.Credits1,CourseOfferingReference.id,CourseOfferingReference.ref,CourseOfferingReference.CourseOfferingIdentity.LocalCourseCode,CourseOfferingReference.CourseOfferingIdentity.SessionReference.id,CourseOfferingReference.CourseOfferingIdentity.SessionReference.ref,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolYear,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SessionName,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolReference.id,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolReference.ref,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionIdentity.SchoolReference.SchoolIdentity.SchoolId,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolYear,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SessionName,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.Term,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolReference.id,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolReference.ref,CourseOfferingReference.CourseOfferingIdentity.SessionReference.SessionLookup.SchoolReference.SchoolIdentity.SchoolId,CourseOfferingReference.CourseOfferingIdentity.SchoolReference.id,CourseOfferingReference.CourseOfferingIdentity.SchoolReference.ref,CourseOfferingReference.CourseOfferingIdentity.SchoolReference.SchoolIdentity.SchoolId,LocationSchoolReference.id,LocationSchoolReference.ref,LocationSchoolReference.SchoolIdentity.SchoolId,LocationReference.id,LocationReference.ref,LocationReference.LocationIdentity.ClassroomIdentificationCode,LocationReference.LocationIdentity.SchoolReference.id,LocationReference.LocationIdentity.SchoolReference.ref,LocationReference.LocationIdentity.SchoolReference.SchoolIdentity.SchoolId,ClassPeriodReference.id,ClassPeriodReference.ref,ClassPeriodReference.ClassPeriodIdentity.ClassPeriodName,ClassPeriodReference.ClassPeriodIdentity.SchoolReference.id,ClassPeriodReference.ClassPeriodIdentity.SchoolReference.ref,ClassPeriodReference.ClassPeriodIdentity.SchoolReference.SchoolIdentity.SchoolId,ProgramReference.ProgramIdentity.ProgramName,ProgramReference.ProgramIdentity.ProgramType,ProgramReference.ProgramIdentity.EducationOrganizationReference.id,ProgramReference.ProgramIdentity.EducationOrganizationReference.ref,ProgramReference.ProgramIdentity.EducationOrganizationReference.EducationOrganizationIdentity.EducationOrganizationId
255901001_02-Traditional_HONENG3_128_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-ENG-3,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,128,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_HONENG4_129_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-ENG-4,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,129,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_HONGEOM_130_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-GEOM,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,130,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_HONGOVT_131_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-GOVT,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,131,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_HONPHYSICS_132_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-PHYSICS,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,132,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_HONSPAN1_133_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-SPAN-1,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,133,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_HONSPAN2_134_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-SPAN-2,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,134,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_HONSPAN3_135_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-SPAN-3,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,135,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_HONUSHIST_136_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-US-HIST,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,136,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_HONWGEO_137_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,HON-WGEO,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,137,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APALG1_138_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-ALG-1,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,138,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APALG2_139_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-ALG-2,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,139,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APBIO_140_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-BIO,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,140,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APCHEM_141_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-CHEM,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,141,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APENG1_142_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-ENG-1,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,142,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APENG2_143_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-ENG-2,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,143,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APENG3_144_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-ENG-3,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,144,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APENG4_145_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-ENG-4,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,145,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APGEOM_146_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-GEOM,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,146,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APGOVT_147_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-GOVT,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,147,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APPHYSICS_148_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-PHYSICS,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,148,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APSPAN1_149_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-SPAN-1,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,149,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APSPAN2_150_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-SPAN-2,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,150,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APSPAN3_151_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-SPAN-3,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,151,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APUSHIST_152_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-US-HIST,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,152,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_APWGEO_153_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,AP-WGEO,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,153,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_GATALG1_154_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-ALG-1,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,154,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_GATALG2_155_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-ALG-2,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,155,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_GATART1_156_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-ART-1,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,156,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_GATART2_157_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-ART-2,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,157,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_GATBIO_158_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-BIO,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,158,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_GATCHEM_159_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-CHEM,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,159,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_GATCREATWR_160_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-CREAT-WR,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,160,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_GATENG1_161_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-ENG-1,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,161,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_GATENG2_162_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-ENG-2,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,162,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_GATGEOM_163_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-GEOM,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,163,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_GATGOVT_164_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-GOVT,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,164,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_GATPHYSICS_165_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-PHYSICS,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,165,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_GATUSHIST_166_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-US-HIST,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,166,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_02-Traditional_GATWGEO_167_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,GAT-WGEO,,,2016-2017,2016 - 2017 Spring Semester,,,255901001,,2016 - 2017 Spring Semester,uri://ed-fi.org/TermDescriptor#Spring Semester,,,255901001,,,255901001,,,255901001,,,167,,,255901001,,,02 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_03-Traditional_ALG1_100_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ALG-1,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,100,,,255901001,,,03 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_03-Traditional_ALG2_101_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ALG-2,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,101,,,255901001,,,03 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_03-Traditional_ART1_102_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-1,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,102,,,255901001,,,03 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_03-Traditional_ART2_103_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART-2,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,103,,,255901001,,,03 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_03-Traditional_ART3EM_104_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART3-EM,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,104,,,255901001,,,03 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_03-Traditional_ART4EM_105_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,ART4-EM,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,105,,,255901001,,,03 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_03-Traditional_BIO_106_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,BIO,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,106,,,255901001,,,03 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_03-Traditional_CHEM_107_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CHEM,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,107,,,255901001,,,03 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
255901001_03-Traditional_CL09_108_20162017,,uri://ed-fi.org/EducationalEnvironmentDescriptor#Classroom,uri://ed-fi.org/LanguageDescriptor#eng,,,1,,,CL-09,,,2016-2017,2016 - 2017 Fall Semester,,,255901001,,2016 - 2017 Fall Semester,uri://ed-fi.org/TermDescriptor#Fall Semester,,,255901001,,,255901001,,,255901001,,,108,,,255901001,,,03 - Traditional,,,255901001,Regular Education,uri://ed-fi.org/ProgramTypeDescriptor#Regular Education,,,255901
